keyword,val
mukti,9.921408365848269
bomb,9.9006128947323
group,9.853234124662254
attack,8.918497308607302
district,8.698225062488206
reported,8.262528321197255
terai,8.071518043130414
jtmm,7.6450839578084455
injured,6.986580232542279
morcha,6.895304023321312
militants,6.542643075230131
casualties,6.424855833431458
janatantrik,6.40072302915223
unknown,6.211108325613251
detonated,6.184494922465484
people,5.697546104016005
communist,5.49487512591781
assailants,5.314911191417995
party,5.262872434454328
thursday,5.229064616975931
damage,5.035653948723789
exploded,5.034736368343292
killed,4.924887094943921
motive,4.774553275404381
members,4.541976540921599
singh,4.494108535107655
office,4.489774050682283
maoist,4.487141647268217
village,4.45592217339271
blast,4.366822125034093
wednesday,4.353598149611139
tuesday,4.279130163441632
shot,4.15168132532041
area,4.145826217820035
police,4.0686746556420745
development,4.033223885858944
abducted,4.013259337187417
leader,3.908812240724153
nepali,3.8788535772378276
birgunj,3.828000348130958
jwala,3.7889064113686803
parsa,3.750187839626758
attacked,3.7179808958872673
incident,3.702195003631959
narayani,3.6979157198517054
monday,3.6934992291333826
province,3.634642846951579
army,3.6307467943852774
explosion,3.6200928336126172
sunday,3.5953059465478847
sena,3.5612751836972394
made,3.532172467981247
injuring,3.5173991343612085
rautahat,3.472844674765748
saturday,3.4540157763709702
evening,3.4225475850596387
unidentified,3.365691845458655
local,3.329320866680904
civilians,3.2561460079113305
committee,3.2365196446959006
friday,3.210553433718015
claim,3.1920480840762924
janakpur,3.127319951660522
afternoon,3.121893659257248
armed,3.0276828634600808
night,3.023105877738823
damaging,3.0108610761438825
rajan,3.0000087538419233
katmandu,2.901830598151931
young,2.8942513957709135
kathmandu,2.8907440015225925
congress,2.8708631454512767
election,2.7963555543136427
home,2.7879410787816674
bagmati,2.671478584403205
morning,2.5908944161761456
front,2.5899105387280663
uml,2.52877786838011
assembly,2.5246281130090935
league,2.512147141310365
saptari,2.496481083093909
bombing,2.4325957411235364
activists,2.3735025578244824
kidnapped,2.3636134680510876
wounded,2.324437017129217
indian,2.319173871725275
wounding,2.3061304312360065
near,2.295035984307062
prasad,2.2833902536062176
bombs,2.2662242994132833
others,2.2155517230013726
causing,2.190125854850072
tarai,2.1497608317835137
candidate,2.1396271217997187
mahottari,2.093395545851631
leninist,2.089107084685885
suspected,2.0420183326850063
called,2.0107088493979197
attacks,1.96511447915348
international,1.9578976897822749
including,1.8956177093346147
marxist,1.8666123999787922
behind,1.8468734795171597
taken,1.8080658391002953
said,1.7543956149588888
