keyword,val
equatoria,5.297517456387447
attacked,5.027906379597237
least,4.92858247583569
liberation,4.824737083598346
sources,4.692579714560871
abducted,4.551320915047274
injured,4.5371866535893135
movement,4.4757818963299245
opposition,4.251648341064568
splm,4.251648341064568
io,4.251648341064568
attributed,4.234964406371699
fire,4.206447664871844
opened,4.091011706992844
unknown,4.021805362436988
central,3.981805045354648
civilians,3.379991934141392
assault,3.261332084349346
juba,3.1348286447670013
outcome,3.1060089647580797
soldiers,3.021862406766312
kidnapping,2.807634258903963
eastern,2.7233527454044264
others,2.6232241898120847
attacks,2.559786790154912
gbudwe,2.5017186880924838
unity,2.4796089352224597
reported,2.3724113152689528
bus,2.247499372297134
yambio,2.162136847985603
military,2.1290850299700086
ensuing,2.116234879804953
clash,2.116234879804953
hostages,2.093041563890125
released,2.0368698723381224
yei,1.9978812105661965
person,1.9819190529664177
casualties,1.9532955230764952
vehicle,1.9446048773288118
police,1.9015672232899345
incidents,1.9002310531760809
september,1.8447738259695587
personnel,1.8385008296909637
suspected,1.780913614656748
carried,1.780913614656748
jonglei,1.7343628360388452
army,1.6849860332839288
member,1.6225775519578325
officers,1.5919636540424984
near,1.5477626738401027
governor,1.547193446912806
district,1.5353612165032091
state,1.5337939150865703
western,1.520257489877061
road,1.481125570579987
convoy,1.4334950196838623
murle,1.3979425918877557
tribe,1.3979425918877557
including,1.3721719183396868
related,1.364211370889378
denied,1.3515360752120458
soldier,1.3500135433006244
discovered,1.3495273639721956
bentiu,1.2888945701560508
house,1.2834939816609687
passenger,1.2037782700417392
loa,1.2025305035847962
harmed,1.122741031842982
november,1.1153626824384464
spla,1.1144108117687006
along,1.107845881547848
number,1.0980685506495491
remaining,1.0847680781830522
also,1.0537365912790464
west,1.0268498393852163
whereabouts,1.0246391328145639
lol,0.982357320303094
nimule,0.9352096808274302
targeting,0.9167002847004264
date,0.9167002847004264
vehicles,0.7786255751005975
