,id,year,month,day,country,region,state,city,latitude,longitude,summary,target,tgroup,weapon,fatalities,injuries
36062,198811060006,1988,11,6,Mauritius,South Asia,Plaines Wilhems,Beau Bassin-Rose Hill,-20.255039,57.46414,,Government (General),Unknown,Firearms,0,1
