keyword,val
detonated,55.83931428763884
area,47.43117992043699
casualties,45.926286022534185
injured,45.84623875716757
reported,45.11537168125694
device,45.039283398615936
threw,40.83127071195795
blast,38.910016305557576
neighborhood,35.655872011626116
however,34.912875632198045
chittagong,33.366406520055754
sources,33.0134209731052
attributed,30.93935868900188
activists,27.713729929432542
university,27.622661484617424
rajshahi,27.07305242100221
people,26.498576866469115
pro,26.390244716302956
hartal,26.390244716302956
district,25.964867326091948
wounded,25.442350461836547
police,24.868601298945322
incendiary,24.489648365112068
near,23.221555517266722
least,20.867013404291637
civilian,19.650568022614372
killed,19.216168338449243
fire,18.778876322731634
league,18.580436239893093
khulna,18.247584043963677
office,17.704846181019295
bnp,17.089452998794936
blasts,16.970016468280747
bus,16.727445783949275
party,16.405313312839233
awami,16.28993082702525
assailant,15.825603003802222
discovered,15.27307149954768
islami,15.19427178960056
attacks,14.812549343765482
identified,14.76036116004552
town,14.465366070137499
rangpur,14.301825175538387
nationalist,13.976565731585502
attacked,13.109043686592015
residence,13.078480244882712
set,11.783297555826085
jamaat,11.297272873496665
targeting,8.73671210631062
