keyword,val
damaged,1.3114915653303643
blaze,1.187833109818657
planned,0.9877884134505253
satakunta,0.9301308233349465
asylum,0.8969891917557667
seeker,0.8969891917557667
town,0.7920993932067306
pirkanmaa,0.7256348397294157
threw,0.6865244748756132
injured,0.6306248700900229
rauma,0.5578862270127124
kankaanpaa,0.5433608615039107
tampere,0.516240643824429
hotel,0.4248862066910844
used,0.4248862066910844
asikkala,0.4248862066910844
paijanne,0.4248862066910844
tavastia,0.4248862066910844
petrol,0.4183633143678389
bomb,0.4183633143678389
oulu,0.4183633143678389
northern,0.4183633143678389
ostrobothnia,0.4183633143678389
attempted,0.40375168009963885
lammi,0.40375168009963885
western,0.40375168009963885
province,0.40375168009963885
lightly,0.40375168009963885
assailant,0.3944611401980754
incendiary,0.3944611401980754
device,0.3944611401980754
keltakangas,0.3944611401980754
kymenlaakso,0.3944611401980754
finnish,0.36231184429614655
red,0.36231184429614655
cross,0.36231184429614655
ifrc,0.36231184429614655
pargas,0.36231184429614655
southwest,0.36231184429614655
assaulted,0.3428893135218859
near,0.3428893135218859
kaivanto,0.3428893135218859
kangasala,0.3428893135218859
victim,0.3428893135218859
assault,0.3428893135218859
