keyword,val
injured,4.75341779158323
unknown,4.509915731280883
house,4.393630428327901
serbian,4.227124901232778
serbs,3.9960520187671817
albanian,3.5691259049298196
yugoslavia,3.5537991223991514
shot,3.307111182989915
incident,3.1393494739578696
grenade,3.0162183835011995
group,3.0084372385322666
pristina,2.784099643257095
claimed,2.753852098613655
killed,2.701822003631245
fire,2.5535990076751385
fired,2.503799309872645
responsibility,2.435682409577092
kfor,2.369794613808442
wounded,2.353391986203965
ethnic,2.313953749277999
bomb,2.3123560570803523
unidentified,2.2958060059647734
gunmen,2.289334042166451
albanians,2.2662259208183753
village,2.2607752629520297
woman,2.227366692529638
threw,2.187108047318329
assailants,2.156543871941407
near,2.119179283677293
serbia,2.0063970369034356
building,1.9870601585755343
democratic,1.938824061946134
league,1.938824061946134
damaged,1.9182177629633885
suspected,1.8878691962524292
attacked,1.8849308833779834
serb,1.8447189690832542
motive,1.8242823313051788
home,1.7976629567032418
shop,1.7826411551596384
authorities,1.7648404457854727
responsible,1.7475417595421958
injuring,1.7109396620130102
casualties,1.6945359041619512
town,1.6722362695022572
road,1.6605283591551978
explosive,1.6461544753836137
device,1.6461544753836137
mitrovica,1.5754058846136711
reported,1.562509670050951
exploded,1.5599557706840377
pec,1.5284579987150972
serbians,1.52680188382989
bombed,1.52316344540358
slightly,1.508927431413474
perpetrators,1.4622030339142311
rocket,1.426871712498263
member,1.4171011390487007
people,1.397771411205051
person,1.3975045821665741
polje,1.3947278160257799
explosion,1.3885142804507113
target,1.3711616371572555
extremists,1.3676367148996125
grenades,1.3621593996404067
united,1.2977668786081356
nations,1.2977668786081356
official,1.2870577452699432
injuries,1.2776065573018094
seriously,1.2699234933471613
kosovska,1.257706975541863
credit,1.251512169780239
resulted,1.2439773493091857
another,1.2350149019843868
car,1.1844503196045022
destroyed,1.1796480715516402
forces,1.1795263505586822
believed,1.1389680145360805
obilic,1.1141348041499333
arrested,1.1140082641990308
connection,1.1140082641990308
central,1.080452049533416
found,1.0678551637641214
gnjilane,1.0528916219464066
yard,1.0528916219464066
attacks,1.051733357289729
area,1.0478194282787698
opened,1.0429837993963658
hand,1.0407870311049716
nato,1.030466583160855
force,1.030466583160855
un,1.0197893837528187
badly,1.019554359351008
ldk,1.0115900761032992
apartment,1.007268833887577
information,1.0056371514596874
separatists,1.0036578620962016
outside,0.9916209181587924
man,0.9899970085850953
killing,0.9712046887661376
may,0.9636913190170959
believe,0.9615803412963019
occurred,0.9420146806968348
cernica,0.9070063666078063
assailant,0.9043796794359394
others,0.9030960562801391
several,0.8920366628420651
later,0.6990217688477947
time,0.6904646958088824
propelled,0.6485329696219151
perpetrated,0.6085198404307499
approximately,0.5815855156672954
pm,0.5815855156672954
hours,0.5815855156672954
suspects,0.5815855156672954
