,id,year,month,day,country,region,state,city,latitude,longitude,summary,target,tgroup,weapon,fatalities,injuries
90540,200902090020,2009,2,9,Mauritania,Sub-Saharan Africa,Unknown,Unknown,,,"02/09/2009: On Monday, in northern Mauritania, assailants kidnapped several local Mauritanian civilians. No group took responsibility, but it was widely believed the assailants were Salafist extremists.",Unknown,Salafi Extremists,Unknown,0,0
92363,200906230007,2009,6,23,Mauritania,Sub-Saharan Africa,Nouakchott,Nouakchott,18.079275,-15.965107000000001,"06/23/2009: On Tuesday, in Nouakchott, Trarza, Mauritania, two armed assailants unsuccessfully tried to kidnap, then fired upon and killed a United States citizen who was the director of a computer science school. No material damage or motive for the attack was reported and the group Al-Qaida Organization in Islamic Maghreb (AQIM) claimed responsibility.",Educational Institution,Al-Qaida in the Islamic Maghreb (AQIM),Firearms,1,0
93011,200908080008,2009,8,8,Mauritania,Sub-Saharan Africa,Nouakchott,Nouakchott,18.079275,-15.965107000000001,"08/08/2009: On Saturday evening, a suicide attacker, identified Abu Obeida Musa al-Basri, detonated a bomb near the French embassy in the Mauritanian capital of Nouakchott. The bomb detonated about 100 meters from the French embassy. The man was killed in the incident and three others were wounded, including two guards from the French embassy and a local woman. Al Qaeda in the Islamic Maghreb (AQIM) claimed responsibility. This operation came in reaction to the hostility of the Crusaders, led by France, and their apostate agents against Islam and its people, AQIM said in a statement.",Government (Diplomatic),Al-Qaida in the Islamic Maghreb (AQIM),Explosives/Bombs/Dynamite,1,3
94413,200911290015,2009,11,29,Mauritania,Sub-Saharan Africa,Nouakchott,Nouakchott,18.1,-15.95,"11/29/2009: On Sunday evening, in Chelkhet Legtouta, 170 miles north of Nouakchott, Trarza, Mauritania, armed assailants fired upon a convoy, injuring one humanitarian worker and damaging one vehicle. The assailants then kidnapped four Spanish employees of the non-governmental organization Barcelona Accion Solidaria, including the wounded employee, and stole one other vehicle; one hostage escaped soon after being taken. The status of the other three hostages is unknown. No motive for the attack was reported and the group Al-Qaida Organization in Islamic Maghreb (AQIM) claimed responsibility for the attack.",NGO,Al-Qaida in the Islamic Maghreb (AQIM),Firearms,0,1
94598,200912180002,2009,12,18,Mauritania,Sub-Saharan Africa,Unknown,Unknown,,,"12/18/2009: On Friday, in the village of Mneyssiratt in a unknown area of Mauritania, armed gunmen kidnapped two Italians nationals and an Ivorian national, no material damage or casualties were reported. The motive for the attack was in retaliation for the crimes committed by the Italian government in Iraq and Afghanistan. No additional information as to the health and status of the hostages was available. The group Islamic Maghreb Al Qaeda group (AQMI) has claimed responsibility for the attack.",Private Citizens & Property,Al-Qaida in the Islamic Maghreb (AQIM),Firearms,0,0
