keyword,val
rangers,0.4529108136578381
indian,0.24999999999999997
worker,0.24999999999999997
sustained,0.24999999999999997
shrapnel,0.24999999999999997
injuries,0.24999999999999997
improvised,0.24999999999999997
explosive,0.24999999999999997
device,0.24999999999999997
planted,0.24999999999999997
bush,0.24999999999999997
meters,0.24999999999999997
oil,0.24999999999999997
distributor,0.24999999999999997
petrol,0.24999999999999997
pump,0.24999999999999997
pasakha,0.24999999999999997
tractor,0.22645540682891904
forest,0.22645540682891904
sarpang,0.22645540682891904
wounded,0.22645540682891904
forester,0.22645540682891904
unknown,0.1856953381770519
perpetrators,0.1856953381770519
set,0.1856953381770519
bombs,0.1856953381770519
capital,0.1856953381770519
thimphu,0.1856953381770519
others,0.1856953381770519
districts,0.1856953381770519
samste,0.1856953381770519
chukha,0.1856953381770519
dagana,0.1856953381770519
am,0.1856953381770519
pm,0.1856953381770519
bomb,0.1856953381770519
targeted,0.1856953381770519
marketplace,0.1856953381770519
attacks,0.1856953381770519
killed,0.1856953381770519
one,0.1856953381770519
person,0.1856953381770519
caused,0.1856953381770519
property,0.1856953381770519
damage,0.1856953381770519
like,0.1856953381770519
broken,0.1856953381770519
windows,0.1856953381770519
torn,0.1856953381770519
walls,0.1856953381770519
shops,0.1856953381770519
tuesday,0.11322770341445952
afternoon,0.11322770341445952
hrs,0.11322770341445952
carrying,0.11322770341445952
blown,0.11322770341445952
foresters,0.11322770341445952
going,0.11322770341445952
camp,0.11322770341445952
phisboo,0.11322770341445952
attackers,0.11322770341445952
opened,0.11322770341445952
fire,0.11322770341445952
killing,0.11322770341445952
burned,0.11322770341445952
bodies,0.11322770341445952
using,0.11322770341445952
tires,0.11322770341445952
escaped,0.11322770341445952
singay,0.11322770341445952
village,0.11322770341445952
informed,0.11322770341445952
police,0.11322770341445952
hid,0.11322770341445952
jungle,0.11322770341445952
rescued,0.11322770341445952
search,0.11322770341445952
team,0.11322770341445952
taken,0.11322770341445952
gelephu,0.11322770341445952
hospital,0.11322770341445952
treatment,0.11322770341445952
the,0.11322770341445952
militants,0.11322770341445952
took,0.11322770341445952
slr,0.11322770341445952
rifles,0.11322770341445952
rounds,0.11322770341445952
motorala,0.11322770341445952
handset,0.11322770341445952
claimed,0.11322770341445952
responsibility,0.11322770341445952
attack,0.11322770341445952
