,id,year,month,day,country,region,state,city,latitude,longitude,summary,target,tgroup,weapon,fatalities,injuries
32590,198711100002,1987,11,10,Singapore,Southeast Asia,,Singapore,1.27986,103.848989,,Utilities,Unknown,Explosives/Bombs/Dynamite,0,0
32591,198711100003,1987,11,10,Singapore,Southeast Asia,,Singapore,1.27986,103.848989,,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,0,0
