keyword,val
police,46.27609325369204
injured,45.753909593630766
detonated,41.16699968925762
device,41.114070181789316
explosive,41.11198384738816
soldiers,39.98929319279038
blast,39.580695196393876
district,38.43855765964644
military,36.175052186747585
least,35.771473562862575
fire,35.50273627016911
attacks,35.14991147332825
casualties,34.02986154186933
reported,33.46603638258253
opened,32.196276247678405
targeting,31.828766411478124
vehicle,31.571990738249593
diyarbakir,30.250778353442815
province,29.876193959765075
soldier,29.652816085097314
people,28.281343631282535
hakkari,25.438622499218713
fired,25.418696707624257
mardin,25.010633629134826
attacked,24.37010465924142
sirnak,24.018324529627062
forces,22.799247578588496
rocket,22.645840593599733
van,21.755906935793952
officers,21.658254603150905
security,20.924751744716687
wounded,20.262890418123384
kilis,19.968886044909322
near,19.921957949237903
personnel,19.046039826004755
neighborhood,18.898712368038332
village,18.466052305140504
explosives,18.244321416679732
turkish,17.923470646573033
laden,17.810678241700387
incidents,17.550794219671513
assault,17.229713530328752
istanbul,17.036483376987697
nusaybin,16.317016553801704
others,16.26442303451939
civilians,15.75348968140798
state,15.550683807303447
islamic,15.166238259595458
iraq,15.166238259595458
levant,15.166238259595458
isil,15.166238259595458
officer,14.854947297072822
date,14.318590641425903
related,14.261324579236096
city,13.862935365094973
assailant,13.479055809806459
civilian,13.141426084047774
day,12.111004823191243
coordinated,12.056947518693182
addition,11.985764106054864
stated,11.96552331828982
carried,11.663968410732771
station,10.983137274409048
rockets,10.712599389138317
area,10.318526014440184
struck,9.743301161897609
including,9.508207317702917
