keyword,val
victoria,1.7419978889102228
st,1.70099110553644
attack,1.362549708151325
damaged,1.1919771218201007
road,1.0470268589043554
mosque,0.9873185357047456
attacks,0.961237350648298
day,0.961237350648298
city,0.9395603993498401
norlane,0.9285556392527554
toowoomba,0.7220755032556512
queensland,0.7220755032556512
state,0.7220755032556512
new,0.7176333705541947
south,0.7176333705541947
wales,0.7176333705541947
peter,0.6649318102192873
threw,0.664013925798677
molotov,0.664013925798677
cocktails,0.664013925798677
orange,0.664013925798677
mary,0.6612735446737641
dandenong,0.6612735446737641
related,0.6309900894639036
targeting,0.5642231470035493
churches,0.5642231470035493
incidents,0.5642231470035493
nightclub,0.527556252863414
hobart,0.527556252863414
tasmania,0.527556252863414
john,0.4976782149236679
evangelist,0.4976782149236679
bannockburn,0.4976782149236679
david,0.4670492028513623
doncaster,0.4670492028513623
melbourne,0.4670492028513623
foster,0.4499381338436257
street,0.4499381338436257
chains,0.38523340486439495
sparks,0.38523340486439495
heatherbrae,0.3841728958179753
parade,0.3841728958179753
lutheran,0.3830182226344802
outside,0.37811762407045924
sydney,0.37811762407045924
baptist,0.34380249884193625
spruhan,0.34380249884193625
avenue,0.34380249884193625
james,0.33780764946363084
north,0.33780764946363084
brighton,0.33780764946363084
assailant,0.329375337657489
civilian,0.329375337657489
police,0.329375337657489
employee,0.329375337657489
kilda,0.31408679188526734
east,0.31408679188526734
next,0.30645757689732345
harristown,0.30645757689732345
neighborhood,0.30645757689732345
town,0.30645757689732345
unknown,0.30645757689732345
explosive,0.2721834142110907
device,0.2721834142110907
found,0.2721834142110907
defused,0.2721834142110907
home,0.2721834142110907
brad,0.2721834142110907
haddin,0.2721834142110907
cricket,0.2721834142110907
player,0.2721834142110907
tennyson,0.2721834142110907
point,0.2721834142110907
suburb,0.2721834142110907
opened,0.1646876688287445
headquarters,0.1646876688287445
parramatta,0.1646876688287445
region,0.1646876688287445
province,0.1646876688287445
curtis,0.1646876688287445
cheng,0.1646876688287445
killed,0.1646876688287445
assault,0.1646876688287445
however,0.1646876688287445
sources,0.1646876688287445
identified,0.1646876688287445
attacker,0.1646876688287445
farad,0.1646876688287445
jabar,0.1646876688287445
khalil,0.1646876688287445
mohammad,0.1646876688287445
