keyword,val
berane,0.5547001962252293
office,0.4264014327112209
podgorica,0.4264014327112209
detonated,0.27735009811261463
outside,0.27735009811261463
home,0.27735009811261463
montenegrin,0.27735009811261463
journalist,0.27735009811261463
near,0.27735009811261463
city,0.27735009811261463
injured,0.27735009811261463
blast,0.27735009811261463
assailant,0.21320071635561044
threw,0.21320071635561044
mihail,0.21320071635561044
jovic,0.21320071635561044
editor,0.21320071635561044
in,0.21320071635561044
chief,0.21320071635561044
vijesti,0.21320071635561044
daily,0.21320071635561044
newspaper,0.21320071635561044
reported,0.21320071635561044
casualties,0.21320071635561044
however,0.21320071635561044
damaged,0.21320071635561044
