keyword,val
attacks,84.31458466439474
attacked,80.2512256303381
borno,80.06242071404583
fire,74.70635763732582
unknown,64.03252271901223
buildings,62.80928442963139
residents,58.73588787360045
town,57.025658961392935
opened,54.58316659318359
number,54.06653095896199
area,52.077689225012094
injured,50.25654688354438
fulani,47.52281662317249
set,45.313835603815775
militants,43.17404099432149
villages,42.85982719131057
city,41.755440543233924
incidents,39.860527163476206
day,35.77177477140404
casualties,34.36635948598745
coordinated,31.598599928712936
police,31.416959455958086
reported,29.37812570757982
involved,29.32199995241816
across,28.58335201516092
civilians,27.209955931616673
district,26.86993603686912
carried,26.60172556816151
suspected,26.09986317536565
detonated,25.226704875098974
similar,25.10284807695553
adamawa,24.905878094090227
abducted,24.84837985176069
explosive,23.670920614317613
plateau,23.590957285868157
government,23.127326538954556
others,22.350948297395078
local,21.835208719296247
outcome,21.332553785319845
wounded,20.807504103849872
suspect,20.7708236008477
blast,20.70631079889636
security,20.47168424942612
kaduna,20.39356353348544
kidnapped,20.21816239725504
soldiers,19.705965823652992
device,19.605772547250737
houses,19.38388162072018
explosives,18.747472412136478
including,18.586734233016298
damaged,18.38380133027119
bomber,17.99542211846263
yobe,16.637484297850833
suicide,16.554494083375168
