keyword,val
fire,76.14597683416972
opened,72.4721780147657
killed,71.70122790997746
people,70.83712290261678
army,70.28456939473243
npa,66.6038524349207
new,66.07396677145582
town,52.11955115860202
injured,48.69778801290708
casualties,47.59369728530747
reported,46.36008039199109
explosive,42.95742048045338
city,41.2086167687444
military,40.81075440469456
sur,40.608287443236094
district,39.7696189604644
del,39.11594488332712
device,37.282486428741024
attacked,35.376091786077396
detonated,34.114719138928606
soldiers,32.19580437133609
soldier,31.56147383451227
cotabato,30.791524842861655
police,30.559460049985965
blast,30.53338120937891
area,30.228989561198294
asg,30.044737805779825
abu,29.544528466947458
sayyaf,29.544528466947458
maguindanao,29.482650003237246
islamic,27.663268405981313
wounded,26.894458376186385
attacks,26.532522082156753
movement,25.53158366752569
bangsamoro,25.145400447008143
freedom,25.145400447008143
bifm,25.145400447008143
forces,22.188655588345874
least,21.845320283091542
grenade,21.333984302820078
defused,21.13880261039316
discovered,21.110869176108686
north,20.9095855032487
basilan,20.55903887573259
former,20.37927552496009
assault,20.312476618134163
set,20.06281326523743
assailant,19.63146792923937
abducted,19.58985850273381
davao,18.875189086324603
norte,18.76844202949571
barangay,18.675620097999513
near,18.459756929184785
civilian,18.459471982562025
clash,18.107418145460414
patrol,17.89950409044893
philippine,17.120341899141657
ensuing,17.093394897147547
suspected,17.059760756188922
date,16.853067465621407
armed,16.80612177070812
personnel,16.71317927057114
sulu,16.36153552178627
sitio,15.881363771815812
compostela,15.865946377146631
targeting,15.800958278452045
detachment,15.289101285829211
valley,15.18549265799399
incidents,14.758795374931854
related,13.979197915579949
