keyword,val
attack,4.458800055136424
people,3.4433384401327363
suicide,2.7144384603837697
incidents,2.701498564611052
village,2.6645739715442964
least,2.5383785952334086
area,2.23495141329381
bombers,2.1088374267585737
soldiers,2.0390170212970258
detonated,2.010415201872517
civilians,1.9539956672688528
injured,1.7678978946814858
market,1.673574037192905
military,1.6592118083964023
related,1.5555535798619786
day,1.4980380230696473
ngouboua,1.4915500008965994
addition,1.4264037134712289
djamena,1.3817324694170727
bomber,1.327981760362253
residents,1.3086309034557706
wounded,1.2775178767322493
coordinated,1.1999787165853328
victims,1.1962558651984605
raid,1.1962558651984605
ensuing,1.1949105871714236
clash,1.1949105871714236
others,1.1591105255431855
date,1.1546214092258225
town,1.1206100566509685
city,1.1044458467155671
kaiga,1.0964584211061283
island,1.091982866558203
blasts,1.0563360446933352
baga,1.0229638767694562
sola,1.0229638767694562
mamdi,0.9751635698930836
district,0.9751635698930836
post,0.9197075796807072
suspected,0.8864757897715703
involved,0.8864757897715703
residences,0.8694036435165535
slit,0.8694036435165535
throats,0.8694036435165535
bombings,0.8540432732865986
thirty,0.7906672606154124
unknown,0.7840700518952654
blast,0.7432636940601767
attempted,0.7397791515350758
assailant,0.7397791515350758
camp,0.7395093998210875
koulfoua,0.7144749371392813
prefecture,0.7144749371392813
short,0.7144749371392813
period,0.7144749371392813
time,0.7144749371392813
forces,0.706842639359774
police,0.6722065114191825
female,0.5603050283254842
near,0.5603050283254842
outside,0.4539676190696834
targeting,0.4539676190696834
facilities,0.4539676190696834
seven,0.4539676190696834
across,0.4539676190696834
