keyword,val
station,6.0
customs,1.4142135623730951
checkpoint,1.4142135623730951
government,1.0935851912734647
office,1.0935851912734647
fire,0.7436873098124692
set,0.6358025638019027
water,0.6340628633768814
forestry,0.6340628633768814
soldiers,0.47046296199803556
mindouli,0.4650722071367601
pool,0.4650722071367601
unspecified,0.4332110799846195
number,0.4332110799846195
civilian,0.4332110799846195
homes,0.4332110799846195
vehicles,0.30406809563616094
along,0.30406809563616094
highway,0.30406809563616094
district,0.30406809563616094
reported,0.30406809563616094
casualties,0.30406809563616094
attack,0.30406809563616094
incident,0.30406809563616094
opened,0.23523148099901778
gendarmerie,0.23523148099901778
train,0.23523148099901778
people,0.23523148099901778
including,0.23523148099901778
assault,0.23523148099901778
however,0.23523148099901778
sources,0.23523148099901778
identified,0.23523148099901778
former,0.23523148099901778
ninjas,0.23523148099901778
members,0.23523148099901778
