keyword,val
vietnam,1.6329931618554523
unknown,0.8164965809277261
assailants,0.8164965809277261
attacked,0.8164965809277261
cung,0.8164965809277261
kiem,0.8164965809277261
elementary,0.8164965809277261
junior,0.8164965809277261
secondary,0.8164965809277261
school,0.8164965809277261
cyanide,0.8164965809277261
dak,0.8164965809277261
lak,0.8164965809277261
province,0.8164965809277261
protest,0.8164965809277261
political,0.8164965809277261
social,0.8164965809277261
situation,0.8164965809277261
injuries,0.8164965809277261
reported,0.8164965809277261
incident,0.8164965809277261
