keyword,val
kasserine,2.6015331531849233
assailants,2.3920043973218355
casualties,2.1845242571038357
fire,2.0372021002588974
reported,1.9993224572577997
soldiers,1.9512704871995592
city,1.9136095128558428
attributed,1.9079428289218878
town,1.887600476752601
al,1.8351289421271244
police,1.8304128629962972
detonated,1.7605571599779144
tunis,1.756467977328006
national,1.686342213457761
tunisian,1.6847657407824854
near,1.5799335117941282
ansar,1.5684191812547654
sharia,1.5684191812547654
guard,1.553163756053549
killed,1.5359571507635659
attacked,1.514524656516125
blast,1.446764116172236
explosive,1.4286783860974717
vehicle,1.4165254040816737
device,1.3581399087664283
sidi,1.335777812499544
sousse,1.3265151067596128
border,1.3154581511858359
opened,1.2704125340058336
assailant,1.2240372399049197
military,1.2229462966427016
ghardimaou,1.2187127521558234
authorities,1.1870737783559415
wounded,1.1850830502252174
sources,1.1476804131375702
patrol,1.1462518688955323
damages,1.1043162262928572
muslim,1.0655686329643421
fundamentalists,1.0655686329643421
set,1.0547562531658539
roadside,1.0409608242852575
similar,1.0331323255516345
attacks,1.0331323255516345
day,1.0331323255516345
incidents,1.0326253422301512
damage,0.9987498713258333
islamic,0.9785852791411866
shrine,0.9776221353016673
resulting,0.974734716866818
mount,0.952379147243014
chaambi,0.952379147243014
security,0.9192712933441405
station,0.9048247927397339
outside,0.8792842426126488
mine,0.87270692011324
area,0.8576112005217074
monastir,0.8549352478585164
el,0.8123013158176121
mausoleum,0.8071560212996463
known,0.8064444304062149
injured,0.7901123061394013
jendouba,0.7884446410066989
boulaba,0.7793634148427222
targeted,0.7793634148427222
qaida,0.7793634148427222
maghreb,0.7793634148427222
aqim,0.7793634148427222
least,0.772906999257597
hotel,0.7627914101109003
exploded,0.7414397788164511
officials,0.741190833847
explosives,0.6906201889529666
general,0.6665316747658198
army,0.6430816105630877
involved,0.620114133045067
party,0.610671439685295
popular,0.610671439685295
ariana,0.60056672386871
bou,0.5990031868844761
land,0.5973107163575926
damaged,0.595435107834297
gunmen,0.5872213754825629
officers,0.5787150245224733
attempted,0.5777431388497815
others,0.5700983342843782
bomber,0.5511154031353938
injuring,0.5432093670536424
one,0.5432093670536424
guards,0.5149969916870352
post,0.47132429805858955
mella,0.47132429805858955
posts,0.47132429805858955
wearing,0.43373986064845016
vest,0.43373986064845016
habib,0.4274676239292582
bourguiba,0.4274676239292582
could,0.4274676239292582
detonate,0.4274676239292582
riadh,0.3813957050554502
palm,0.3813957050554502
suicide,0.3751234683362582
occurred,0.3751234683362582
arrested,0.3751234683362582
members,0.3751234683362582
connection,0.3751234683362582
