keyword,val
city,74.6922897864043
attributed,70.6465975486156
sources,70.3699993125233
killed,64.6635992134889
sanaa,57.65318969049846
arabian,56.49481512024945
peninsula,56.31970636057477
aqap,56.31970636057477
qaida,56.12699865439064
casualties,54.70478031920729
fire,50.44022327783945
opened,49.822235707246165
attacked,49.23324114614589
military,48.94285253348265
huthis,48.14217561535733
amanat,47.08765433669863
asimah,46.83132963246119
reported,46.46610824102055
soldiers,45.84207463309005
detonated,43.95332567741694
explosive,43.19190710557269
district,42.20725322350948
device,42.17802913077757
blast,40.15282807265052
wounded,39.788847768741235
injured,39.1363924170378
hadramawt,38.61251928393829
attacks,37.048979676179314
area,36.64355556759757
security,36.312205718882204
vehicle,33.79365471942174
near,33.57714657591754
unknown,33.35543369035871
least,32.65620684764259
marib,31.943965907182616
people,29.585661627328335
bayda,28.720669435252816
police,25.596569588090926
others,25.39702929224576
yemeni,25.358892804979806
lahij,24.286097164285017
amran,23.27806869674307
shabwah,22.51765578306967
town,22.20083998028491
abducted,22.035583404269346
officer,21.479857753803962
soldier,21.197219439024607
oil,21.17269060933388
colonel,20.533683369994826
day,20.42313452755078
tribesmen,20.044294495019194
adan,19.625612076174022
explosives,18.748784999502192
residence,18.590392785708644
reports,18.41391555788898
damaged,18.133155125099314
checkpoint,18.118922844993627
suspected,17.575204651706645
including,16.801288513234013
fired,15.949839294849026
laden,15.435263371210354
number,14.729023383040278
civilians,14.657390848210117
coordinated,12.891875260055638
across,11.836983805315345
