keyword,val
poison,0.861934932090985
envelopes,0.861934932090985
vehicle,0.6461399442733546
detonated,0.43285891051234904
injured,0.43285891051234904
blast,0.43285891051234904
assailants,0.4309674660454925
mailed,0.4309674660454925
envelope,0.4309674660454925
containing,0.4309674660454925
minister,0.4309674660454925
filled,0.4309674660454925
sent,0.4309674660454925
politicians,0.4309674660454925
day,0.4309674660454925
intercepted,0.4309674660454925
reached,0.4309674660454925
targets,0.4309674660454925
usti,0.3321609348374646
nad,0.3321609348374646
labem,0.3321609348374646
attack,0.3321609348374646
damaged,0.3230699721366773
letter,0.30216102667573247
bomb,0.30216102667573247
pool,0.30216102667573247
manufacturing,0.30216102667573247
company,0.30216102667573247
orlov,0.30216102667573247
village,0.30216102667573247
civilian,0.30216102667573247
killed,0.30216102667573247
interior,0.2670865328908144
finance,0.2670865328908144
explosive,0.2343564357697266
device,0.2343564357697266
planted,0.2343564357697266
underneath,0.2343564357697266
russian,0.2343564357697266
speaking,0.2343564357697266
driver,0.2343564357697266
ostrcilova,0.2343564357697266
square,0.2343564357697266
district,0.2343564357697266
although,0.2343564357697266
front,0.2343564357697266
part,0.2343564357697266
assailant,0.1660804674187323
set,0.1660804674187323
police,0.1660804674187323
fire,0.1660804674187323
reported,0.1660804674187323
casualties,0.1660804674187323
however,0.1660804674187323
proletarian,0.1660804674187323
solidarity,0.1660804674187323
stated,0.1660804674187323
carried,0.1660804674187323
draw,0.1660804674187323
attention,0.1660804674187323
anarchist,0.1660804674187323
prisoners,0.1660804674187323
jailed,0.1660804674187323
views,0.1660804674187323
