keyword,val
bomb,1.3177772940751005
downtown,1.1181619072160935
local,0.9146820373086166
bombs,0.8633883856374205
government,0.7025585085330865
approximately,0.692727714559368
time,0.692727714559368
building,0.692727714559368
last,0.6893383793386572
fifth,0.6448594488714666
police,0.569134960527603
near,0.544127683988156
front,0.47661983877752523
national,0.47661983877752523
bank,0.47661983877752523
third,0.47661983877752523
traffic,0.4710649013996543
headquarters,0.4710649013996543
fourth,0.4710649013996543
second,0.441226061574169
islamic,0.4160610341339948
bus,0.4160610341339948
meters,0.38534100920644515
away,0.38534100920644515
first,0.38534100920644515
militants,0.29578415468393926
fire,0.2898019974207241
village,0.2898019974207241
forces,0.2898019974207241
hijacked,0.2080305170669974
passenger,0.2080305170669974
carrying,0.2080305170669974
perpetrators,0.2080305170669974
policemen,0.2080305170669974
eventually,0.2080305170669974
stormed,0.2080305170669974
hijackers,0.2080305170669974
demanded,0.2080305170669974
release,0.2080305170669974
extremists,0.2080305170669974
jailed,0.2080305170669974
previous,0.2080305170669974
unidentified,0.14490099871036205
opened,0.14490099871036205
submachine,0.14490099871036205
guns,0.14490099871036205
qizil,0.14490099871036205
qiyoq,0.14490099871036205
sokh,0.14490099871036205
district,0.14490099871036205
fergana,0.14490099871036205
eastern,0.14490099871036205
armed,0.14490099871036205
returned,0.14490099871036205
clash,0.14490099871036205
lasted,0.14490099871036205
many,0.14490099871036205
hours,0.14490099871036205
caused,0.14490099871036205
casualties,0.14490099871036205
among,0.14490099871036205
villagers,0.14490099871036205
remained,0.14490099871036205
calm,0.14490099871036205
incident,0.14490099871036205
likely,0.14490099871036205
military,0.14490099871036205
detachment,0.14490099871036205
stationed,0.14490099871036205
markets,0.14490099871036205
shops,0.14490099871036205
public,0.14490099871036205
service,0.14490099871036205
facilities,0.14490099871036205
continued,0.14490099871036205
operate,0.14490099871036205
